SMILES,MU
*CCOC(=O)Cc1ccc(O*)cc1,1.45526353
*C(C)/C=C(\C)C(C)S(*)(=O)=O,4.117165745
*OC(C)CNC(=O)CC(*)C,2.938816139
*CC(*)OC(=O)c1cccc(OC)c1,2.412065853
*CC(*)OC1CCCCC1,1.182233375
*CCN(*)C(=O)c1ccc(C)cc1,3.58936514
*C1C(=O)N(Nc2ccccc2)C(=O)C1*,2.59337939
*[Si](*)(c1ccccc1)c1ccccc1,0.996712833
*OC(=O)CCCCCCC(*)=O,2.854477826
*CCCN(*)C(=O)c1ccccc1,3.513865179
*CC(Cc1ccccc1)S(*)(=O)=O,4.925532671
*CCOC(=O)c1ccc(O*)c(C)c1,2.907108744
*CNC(=O)CCCCC(=O)N*,1.080820792
*/C=C/C(C)(C)CC(C#N)C*,4.097736836
*CC1(*)CC(=O)N(c2ccccc2)C1=O,1.637733698
*C1C(=O)N(c2ccccc2C)C(=O)C1*,1.574460015
*CCC(C#N)C/C(C)=C(/*)C,3.575956873
*OC1CCCCCCC1*,1.694457935
*CC(CSCCCC)O*,2.251407599
*CCOC(=O)c1ccc(O*)cc1C,0.784483603
*CCCCCCc1nnc(*)o1,3.764362244
*CC(*)C(=O)OCCN(C)C,1.888815535
*CCCOC(=O)c1ccc(O*)cc1,0.943675812
*CC(*)N1CCCCCC1=O,3.765845608
*OCCOc1cc(*)nc2ccccc12,2.614046806
*O/C(=C/CC)C(CC)C(*)=O,3.050733958
*CC(*)C(=O)Nc1ccccc1C(=O)O,2.698593237
*OC(=O)CS(=O)(=O)CCS(=O)(=O)CC(*)=O,2.101756499
*CC(=O)OC(=O)COc1cccc(O*)c1,3.019627359
*CC(COC(C)(C)C)O*,2.41821661
*c1nc2cc3nc(-c4ccc(*)o4)[nH]c3cc2[nH]1,6.757927254
*CC(C)(CO*)COCC(F)(F)F,3.530326289
*CCOCCOC(=O)/C=C/C(=O)O*,3.049292403
*C(=O)c1cccc(C(=O)N2COCN2*)c1,2.424151176
*Oc1cccc(OC(=O)C2CC2C(*)=O)c1,4.209149772
*Oc1cccc(C(=O)c2ccc(*)cc2)c1,2.071708764
*Oc1cccc(Oc2cccc(*)c2)c1C#N,4.877941024
*c1sc(*)c(OCCCC)c1C,1.381796236
*c1nc(C)nc(N(*)c2ccccc2)n1,1.327815352
*c1ccc(*)c(C(=O)c2c(F)c(F)c(F)c(F)c2F)c1,3.328978892
*CC(*)c1ccc(C(O)C(F)(F)F)cc1,3.344574033
*CCC(C)O[Si](C)(C)O*,0.417322668
*c1nc(-c2ccccc2)nc(N(*)C)n1,2.351145955
*CC(=O)OC(=O)COc1ccc(O*)cc1,5.324035812
*Oc1cccc(OC2(F)C(*)(F)C(F)(F)C2(F)F)c1,1.049191604
*c1cccc(-c2ccc(-c3ccc(*)s3)s2)n1,0.81117552
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)cn1,3.176634002
*c1sc(*)c2nc(CC)c(CC)nc12,1.093053535
*CCCc1nc2cc3sc(*)nc3cc2s1,1.016133418
*C(=O)c1ccc(N(*)CCC)cc1,6.042506265
*C1OCCCC1C1C(=O)OC(=O)C1*,3.963897413
*c1ccc([Si](*)(C)c2ccccc2)s1,1.055140081
*Sc1ccc(/N=N/c2ccc(*)cc2)cc1,1.146536823
*c1ccc([Si](*)(C)OCC)cc1,0.862852188
*c1ccc2c(c1)c1cc(*)ccc1n2C,1.810975798
*c1ccc([SiH](*)c2ccccc2)cc1,1.04054137
*CCCCCc1nnc(*)n1N,5.898888823
*CCCCNC(=O)CC(=O)N*,2.887587061
*CC(*)CC[Si](C)(C)C,0.066622995
*c1ccc([Si](*)(C)CC=C)cc1,0.936466008
*O[Si](*)(CCC)c1ccccc1,2.082547917
*c1ccc(-c2ccc([Si](*)(C)C)s2)s1,0.458987429
*OC(COc1ccccc1)CC(*)=O,1.717573286
*CC1(C(=O)O)COCC(*)(C(=O)O)C1,2.736340922
*CC(*)(C)C(=O)O[Si](C)(C)C,1.542177283
*CC(*)C(=O)c1ccc(C)c(C)c1,3.070997658
*CC(*)c1ccc(C(=O)CC)cc1,3.147759087
*NC(CCCCSC)C(*)=O,2.289677276
*CC1(CO*)CC=C(C)CC1,1.751118726
*CC(COc1ccc(C)cc1)O*,1.820973113
*CC(*)P(=O)(OCC)N(C)C,3.512223971
*CC(*)(C)C(=O)OCC(C)C,1.544441696
*CC(*)OC(=O)CCCCC,1.85712104
*Sc1ccc(Nc2ccc(*)cc2)cc1,2.874285192
*CCC(=O)OC(=O)CCc1ccc(*)s1,2.9612555
*C1C(=O)N(c2cccc(C(=O)O)c2)C(=O)C1*,3.523194948
*c1ccc([Si](*)(C)OS(=O)(=O)C(F)(F)F)cc1,4.290099227
*c1ccc(-c2nc3cc4sc(*)nc4cc3s2)cc1,1.196478431
*CCCCCCCC(=O)O*,1.857754185
*/C=C/C1CC(*)C(C(=O)OC)C1,1.612573736
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,2.399683927
*CCCCCCOC(=O)C(=O)O*,1.155713687
*CCCOC(=O)CCCC(=O)O*,3.103481903
*CCCCOC(=O)CCC(=O)O*,1.378580991
*CC1CC(*)OC(CCC)O1,2.076496829
*NC(C)C(=O)NCCCC(*)=O,3.923513881
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1.825797163
*CCOC(=O)CCCCC(=O)O*,2.166750601
*CCCC(C)CCC(=O)O*,1.484395327
*NC(CC(*)=O)C(=O)OCCOC,1.527252283
*Oc1cccc(S(=O)(=O)c2ccc(*)cc2)c1,4.95293039
*C[Si](*)(CCC)CCC,0.496781553
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,0.81905713
*OC(C)CCCC(C)C(*)=O,1.28252901
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.336478094
*CC(C)(C)COC(=O)CC(=O)O*,2.264450222
*CCSC(=O)CCCCC(=O)S*,3.776187055
*OC(C)COC(=O)CCCC(*)=O,3.598985665
*C12CC3CC(C1)CC(*)(C3)C2,0.025549623
*CCNC(=O)c1ccc(C(=O)N*)cc1,0.600232329
*N=P(*)(OCCC)OCCC,2.974631379
*CC(F)(F)C1(F)C(*)CC(O)(C(F)(F)F)C1(F)F,1.0144969
*/C(=C(/*)c1ccccc1)c1ccccc1,0.027115093
*O[Si](*)(c1ccccc1)c1ccccc1,1.368350312
*C1C(*)C2CC1C1CCCC21,0.131054815
*CCC(C(=O)OC)C(*)C(=O)OC,1.31254235
*/C(=C(/*)c1ccccc1)c1ccccc1,0.027129784
*Oc1ccc(OC(=O)C2CC2C(*)=O)cc1,2.129762439
*CCC(C)(C)C(*)(C)C,0.035835725
*CC(*)(C)c1ccc2ccccc2n1,1.716181424
*CC(CC(*)(C#N)C#N)c1ccc(F)cc1,4.201244973
*N=P1(*)Oc2ccccc2-c2ccccc2O1,3.794076766
*CC(CC(*)(C#N)C#N)c1ccc(Cl)cc1,4.126815154
*CC(*)C(=O)OCCCCC,1.815674385
*CC(*)C(=O)N(CC=C)CC=C,3.485805701
*CC1(CO*)CC2CCC1C2,1.34812303
*C(C)C(*)C(=O)OCCCC,1.761902447
*Oc1ccc(SSc2ccc(*)cc2)cc1,2.251708585
*C(C)C(*)C(=O)OC(C)(C)C,1.818137398
*/C=C/C1CC(*)C(C#N)(CC)C1,3.789596582
*CC(CO*)(CSC)CSC,3.264120954
*CCC(C)C(*)(C)C(=O)OC,1.464473845
*/C=C/C(=C(C)C)C(*)=C(C)C,0.79430376
*/C=C/C1CC(*)C2CCCC12,0.247797607
*NC(CCC(=O)NCCO)C(*)=O,3.631401943
*Oc1ccc(/C=N/c2ccccc2)cc1*,1.114217258
*c1cccc(-c2ccc(-c3ccc(*)s3)s2)c1,0.960879011
*CC(C)CC(*)(C)C(=O)OC,1.593375902
*CC(C)(CO*)COCCC#N,5.381451211
*c1sc(*)c(OCCCC)c1OC,0.410931658
*CC(*)(C)C(=O)Oc1ccccc1[N+](=O)[O-],3.750684725
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,0.921131625
*Oc1ccccc1S(=O)(=O)c1ccc(*)cc1,6.672257749
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.123222267
*c1sc(*)c2nc(-c3ccccc3)c(C)nc12,0.972162635
*/C(C)=C(\C)c1ccc(-c2ccc(*)s2)s1,0.656767489
*OC(CCCCC)CC(*)=O,2.288051344
*c1ccc(-c2ccc([Si](*)(C)C=C)s2)s1,0.662609041
*CCCCCOC(=O)CC(=O)O*,2.299940651
*c1ccc(-c2csc(-c3cc(*)cs3)c2)cc1,0.336339229
*CCCCCC(*)CC,0.082245952
*CCN(Cc1ccccc1)C(=O)S*,3.003984671
*C(=O)c1ccc(C(=O)N(C)N(*)C)cc1,2.696423603
*C(=O)NNC(=O)C(=O)NNC(=O)c1cncc(*)n1,1.157276819
*OC(COCCOC)COC(*)=O,2.36644589
*Nc1cccc(NC(=O)CCC(*)=O)c1,3.443798546
*OC(COC(*)=O)COc1ccccc1,2.830949417
*NC(Cc1c[nH]c2ccccc12)C(*)=O,4.508383229
*[Si](*)(C)CCCCCC,0.712430684
*CCN1C(=O)/C(=C\C=C2\SC(=S)N(*)C2=O)SC1=S,1.104981636
*c1ccc2c(*)c(-c3ccccc3)[nH]c2c1,2.017091298
*c1cc(/C=N/c2ccc(S(=O)(=O)O[Na])cc2)c(*)s1,7.877257309
*c1ncc(-c2cnc(*)c(C)c2)cc1C,1.628280735
*C1C(=O)N(c2ccccc2OC)C(=O)C1*,1.527671294
*O[Si](*)(C)CCc1ccc(O)cc1,2.158984531
*Nc1ccc(*)c2cc3ccccc3cc12,1.527586511
*N=P(*)(c1ccccc1)c1ccccc1,4.347541439
*/C(C#N)=C(\C#N)n1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,1.58360837
*NC(C)C(=O)NCC(=O)NCC(*)=O,2.450034359
*CCN(*)C(=O)c1ccc(SC(F)(F)F)cc1,4.319324544
*c1ccc([Si](*)(C)N(C)C)cc1,0.42742648
*c1ccc(*)n1C(C(=O)NO)n1cccc1,2.01208401
*[Si](*)(C)c1ccc(N(C)C)cc1,2.65395559
*/C=C1\CC/C(=C\c2ccc(*)cc2)C1=O,3.34851571
*c1ccc2c(c1)c1cc(*)ccc1n2C=C,0.765898789
*CC(*)OCCCCCC,1.040660388
*/C(Cl)=C(\c1ccccc1)c1ccc(*)cc1,1.979196286
*N/C(C#N)=C(\C#N)NC(=O)c1ccc(C(*)=O)cc1,2.045423244
*/C(C)=C(/*)[Si](C)(C)CCC,0.496864646
*CC(*)OCC(C)(C)CC,1.21106297
*CCC(=O)OCCC1(*)OCCO1,2.853384759
*CC(*)OC(=O)C1CCCCC1,1.752434552
*/C(C)=C(/*)[Si](C)(C)C(C)C,0.469703043
*CC(*)c1ccc(C(=O)OCC)cc1,1.969746619
*Nc1ccc(NC(=O)CCC(*)=O)cc1,2.261208117
*CCCCCCC(Cl)C(*)Cl,3.1866221
*CCP(Cl)(Cl)=Nc1ccc(N=P(*)(Cl)Cl)cc1,2.256862344
*OC(C)CCOC(=O)CCC(*)=O,3.480025063
*CC(=O)C(*)Cc1ccc2c(c1)OCO2,2.266053651
*N=P(*)(Oc1ccc(C)cc1)n1cncn1,3.101358944
*c1ccc(C(C#N)(C(=O)O)C(*)(C#N)C(=O)O)cc1,7.938814067
*CC(*)OC(=O)c1ccc(CC)cc1,1.918839966
*CCCCCCCCO*,1.765126864
*CC(CCCCCC)O*,1.505272812
*CC(*)C(=O)OCCCOCC,2.541942931
*CCOCCOC(=O)CCC(=O)O*,3.01367717
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1.548274273
*CC(*)OC(=O)c1ccccc1OC(C)=O,2.748075927
*OC(C)CCOC(=O)COCC(*)=O,1.148442217
*Oc1ccc(Oc2cccc(*)n2)c(C)c1,2.444526002
*CCCOC(=O)c1ccc(C(=O)O*)cc1,3.312788976
*CCNC(=O)c1cccc(C(=O)N*)c1,5.516127401
*OC(=O)CCSCCSCCC(*)=O,2.012653394
*CC(*)C(=O)Oc1ccccc1C(=O)OC,1.639670355
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,1.981247984
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,2.781643881
*NC(C)CNC(=O)C1CC1C(*)=O,4.947326481
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.095150097
*CC(*)C(=O)OCCOC(F)(C(F)(F)F)C(F)(F)F,1.678468475
*/C=C/CC(C)(CC*)C(=O)OC,1.734011956
*Nc1ccccc1NC(=O)CCC(*)=O,2.799485532
*Oc1ccc(Oc2ccc(OC(*)=O)cc2)cc1,1.835952379
*Oc1ccc(Sc2ccc(OC(*)=O)cc2)cc1,2.405125958
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,2.739587754
*Oc1cccc(Oc2cccc(OC(*)=O)c2)c1,1.967618546
*N=P(*)(OCC(F)(F)C(F)F)OCC(F)(F)C(F)F,1.62109678
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,2.000964142
*CCC[Si](*)(C)c1ccccc1,0.570055674
*CC(C)(CCCC)C(=O)N*,3.448380569
*CC(*)[Si](C)(C)c1ccccc1,0.055766984
*O[Si](*)(C)CCCCCC,1.100096064
*CC(*)c1ccc([SiH](C)C)cc1,0.774781406
*CCN(*)C(=O)CCCCC,3.416349618
*CC(*)C1CCCCC1C,0.024318083
*OC1CC(c2ccccc2)CC(*)O1,1.832815345
*CC(*)C1CCCCCC1,0.060683341
*CCC(C)CCCC(=O)N*,3.456967126
*CCCC(C)CCC(=O)N*,3.394583681
*CC(=C)COCC(=C)COC(=O)O*,1.266520689
*OC(*)CCCCCCC,1.738667994
*c1ccc2nc(*)cc(-c3ccccc3)c2c1,2.527488433
*CCCOC(=O)c1cccc(C(=O)O*)c1,2.563880247
*CC(*)(C)c1ccc2ccccc2c1,0.389820523
*CC(*)C(=O)N1CCN(C)CC1,3.818285414
*CC(C)CCCCC(=O)N*,3.547651951
*OC(C)COC(=O)c1ccc(C(*)=O)cc1,3.218053408
*CC(CS(=O)(=O)CCCC)O*,2.932155289
*CC(*)(C)C(=O)OC(C)OCC,0.89635498
*OC(C)COC(=O)c1cccc(C(*)=O)c1,4.676597838
*/C=C/C(=O)/C=C/c1ccc(Sc2ccc(*)o2)o1,2.895290006
*CC(*)C(=O)NCCc1ccccn1,5.55173749
*CC(*)c1cc(OC)c(O)c(OC)c1,2.471528414
*COCC1(*)COC(C)(C)OC1,2.784856236
*CCCCOC(=O)COCC(=O)O*,2.309803183
*CC(*)(C)C(=O)OCC1CCC1,1.7700477
*CC(*)P(=O)(N(C)C)N(C)C,3.773100739
*CCCC1(*)CCCCC1,0.099755043
*NC(CSSCc1ccccc1)C(*)=O,3.792773865
*CC(*)C(=O)NC(C)(C)CC,3.321221546
*c1cc(CCCCCC)c(*)s1,0.843160406
*CC(*)(C)C(=O)OC(C)OCCCl,2.588885968
*CC(*)(C)C(=O)OC(OCC)C(F)(F)F,1.773579809
*COC(=O)OCC1OC(C)(C)OC1*,0.960854641
*c1ccc(-c2ccc(-c3ccc(*)n3C)o2)s1,2.66406127
*CC(*)(C)C(=O)OCc1cccc(Cl)c1Cl,1.203255543
*CC(*)(C)C(=O)OCc1cccc(Cl)c1,0.86317559
*OC1C(COCO)OC(*)C(O)C1O,4.483672804
*CC(*)(C)C(=O)OCc1ccc(F)cc1F,1.466609033
*C(=O)C1CC1C(=O)N1CCN(*)CC1,3.297094835
*CC(*)(C)C(=O)OCc1cc(Cl)cc(Cl)c1,1.587135277
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1,2.583240394
*c1ccc([Si](C)(C)[Si](*)(C)C)s1,1.124197024
*c1ccc(-c2ccc(-c3ccc(*)n3C)o2)o1,2.548339828
*CC(*)C(=O)NC(CO)(CO)CO,3.331385857
*c1cc(C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H])c(*)s1,0.973331548
*CCOC(=O)CCSCCC(=O)O*,1.974086873
*CC(*)(C)C(=O)OC1CCCC1,1.775891054
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)c(O)c1,3.955690038
*Cc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,1.6131691
*CC(*)(C)C(=O)OCc1c(F)cccc1F,3.074121306
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,2.651379385
*c1cc(OCCOCCOC)c(*)s1,2.411390421
*OCC(F)(F)C(F)(F)C(F)(F)COc1nc(F)nc(*)c1F,1.754145215
*CC(*)(C)C(=O)OCc1ccc(Cl)c(Cl)c1,2.636426961
*CCCCCCC(=O)N(*)C,3.496989508
*/C=c1\cc/c(=c2/cc/c(=C\c3ccc(*)s3)s2)s1,0.540181639
*CC(*)(C)C(=O)Oc1ccc(C(=O)O)cc1,2.521517111
*C(=O)N(*)CCCCCCC,3.585279523
*c1ccc(-c2ccc(-c3ccc(*)n3C)s2)s1,2.726772012
*Oc1cccc(NC(=O)c2ccc(*)cc2)c1,4.48596026
*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,3.167088803
*NC(CCC(=O)OCCC)C(*)=O,3.759441696
*NC1CC1NC(=O)c1cccc(C(*)=O)c1,2.606741708
*C(=O)Nc1ccc(NC(=O)c2ccc(*)s2)cc1,1.2404271
*/N=C/c1ccc(/C=N/c2sc(*)c(C#N)c2C#N)cc1,7.470258114
*OC(CCc1ccccc1)CC(*)=O,2.824125839
*CCOC(=O)Cc1ccc(C(=O)O*)cc1,3.098593319
*CC(*)C(=O)Oc1ccc(C(C)=O)c(O)c1,5.161111057
*CC(*)C(=O)Oc1cc(C)cc(C)c1,1.479497132
*OC(=O)OC1CC2CC(*)CC(C1)O2,1.682810594
*Cc1ccc(COC(=O)CC(=O)O*)cc1,3.590763346
*CC(*)(C)C(=O)OCc1cc(Cl)ccc1Cl,1.762456349
*OC(c1ccccc1)C(C)(C)C(*)=O,2.633814004
*c1sc(*)c2nc(-c3cccs3)c(-c3cccs3)nc12,0.651336245
*c1ccc(C)c(N2CC(=O)N(*)CC2=O)c1,0.915739795
*NC(CC(=O)O)(CC(C)C)C(*)=O,1.147549708
*c1cc(C(=O)Oc2cccc3cccnc23)c(*)s1,2.107563832
*NC(C(C)C)C(C)(C)C(*)=O,2.28851818
*CCCN(*)C(=O)C(C)(C)C,3.240373128
*c1nc(-c2ccccc2)nc(N(*)CC)n1,2.502580726
*c1ccc(Oc2ccc3c(c2)C(=O)N(*)C3=O)cc1,4.238227462
*O[Si](C)(C)CC[Si](*)(C)C,1.846919857
*CC(*)[Si](C)(C)O[SiH](C)C,0.464841475
*c1cc(CCOCCOC)c(*)[nH]1,3.542749782
*CCN(*)CCOCCOC,0.905747979
*[Si](*)(C)CCc1ccc(C)cc1,0.571276518
*N=P(*)(C)CCCCCC,3.68730419
*CCC1C(=O)N(CCC)C(=O)C1*,1.645047153
*[Si](*)(C)[Si](C)(C)c1ccccc1,0.941155217
*O[Si](*)(C)CCCC(=O)OCC,0.419555788
*Cc1ccccc1C[Si](*)(C)C,0.787038093
*CCCCCCOC(=O)SC(=O)O*,2.748857831
*/C=N/c1cccc(/N=C/c2cccc(*)n2)c1,2.74165913
*NNC(=O)c1ccc(C(*)=O)cc1OCC,1.907149912
*Oc1ccc(SC(=O)Sc2ccc(*)cc2)cc1,2.33426854
*/C(=N\c1ccccc1)N(*)c1ccccc1,2.662547617
*/C(C)=C(/*)[Si](C)(C)c1ccccc1,0.598051143
*C(=O)/C=C(\C)C(=O)N1CCN(*)CC1,5.80614048
*CC1(CO*)CCC(C)CC1,1.571559895
*/C(C#N)=C(\c1ccccc1)c1ccc(*)cc1,4.757154014
*/C=C/C(C)C(*)C(=O)OC(C)C,1.658805128
*[Si](C)(C)[Si](*)(C)c1ccccc1,0.875019617
*NC(CC(*)=O)C(=O)OCCCC,1.93937625
*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.723280553
*/C=C/CCCC(Cl)CCC*,1.942088109
*CC(OC)C1(C)C(=O)OC(=O)C1(*)C,5.571751386
*c1ccc(-c2nc3cc(C)ccc3o2)c(*)c1,0.919660986
*CCOCCOCCOC(=O)C(=O)O*,0.84813526
*c1ccc(Oc2ccc(-c3nnc(*)o3)cc2)cc1,5.022483062
*CC(*)(C)C(=O)OCCOCCO,1.72490105
*c1ccc(*)c(C(=O)c2ccc(C)cc2)c1,3.198345869
*CC(*)OC(=O)c1ccc(OCC)cc1,3.536982485
*CCOCCOC(=O)COCC(=O)O*,4.164579204
*c1cc(/N=N/c2ccc([N+](=O)[O-])cc2)cc(*)c1O,6.121969939
*CCCCP(*)(=S)c1ccccc1,5.189175772
*CCCCCNC(=O)CC(=O)N*,2.656647072
*OC(C)COC(=O)c1ccccc1C(*)=O,1.879204613
*CC(=O)OCCOC(=O)c1ccc(O*)cc1,1.188419766
*CCCCCCOC(=O)SSC(=O)O*,3.615735354
*NC1CC(CCC(*)=O)C1(C)C,3.425678593
*CC(c1ccccc1)C1C(=O)OC(=O)C1*,4.857742407
*CCNC(=O)CCCCC(=O)N*,1.420542867
*CCCCNC(=O)CCC(=O)N*,1.31061208
*CC(OC(C)C)C1C(=O)OC(=O)C1*,5.552233577
*Oc1cccc(OC(=O)c2cccc(C(*)=O)c2)c1,3.307084353
*OC(=O)CCCCCCCC(*)=O,3.178858478
*NC(CC(=O)OCc1ccc(Cl)cc1)C(*)=O,2.480413521
*OC1C(C)(C)C(OC(*)=O)C1(C)C,2.567497132
*CCN(*)C(=O)C1CCCCC1,3.499522279
*CCCOC(=O)NC1CC1NC(=O)O*,3.135928488
*CCOC(=O)Nc1cccc(NC(=O)O*)c1,2.828323588
*c1ccc2c(c1)c1cc(*)ccc1n2C(=O)NO,2.89210214
*C/C=C/C[Si](*)(C)c1ccccc1,0.519058653
*CCN(*)C(=O)c1ccc2ccccc2c1,3.519747414
*C(=O)c1cccc(C(=O)N(*)c2ccccc2)c1,2.367552955
*C(=O)c1ccc(C(=O)N(*)c2ccccc2)cc1,1.863519744
*Oc1ccc(NC(=O)c2ccc(*)cc2)cc1,4.70534658
*CC(*)c1ccc([Si](C)(C)O)cc1,1.810242818
*/C=C(/*)c1cccc([Si](C)(C)C)c1,0.241437886
*NC(C)C(=O)NC(C(*)=O)C(C)C,2.393327492
*CCC1CC(*)C2CCCC12,0.119410075
*/C=C(/*)c1ccccc1[Si](C)(C)C,0.033463267
*C#C/C(=C(/*)c1ccccc1)c1ccccc1,0.289501138
*NC(CC(=O)OCc1ccccc1)C(*)=O,3.758899033
*CCOC(=O)Nc1ccc(NC(=O)O*)cc1,0.752837184
*NC(CC(*)=O)C(=O)OCC(C)C,1.774047058
*CC(*)n1c(C)c(C)c2ccccc21,2.546784689
*/C(C)=C(/*)SCCCCCC,1.613350092
*CC(*)(C)c1ccc(C(O)C(F)(F)F)cc1,3.366693293
*CC(*)n1c2ccc(Cl)cc2c2cc(Cl)ccc21,4.86689461
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1,3.607610781
*CC(*)c1ccc(OC(C)=O)c(OC)c1,1.842066497
*/C=C/C1C2C=CC(C(C(F)(F)F)=C2C(F)(F)F)C1*,3.926938676
*CC(*)C(=O)OCCOCCOC,1.27024561
*/C=C(/*)C1(O)c2ccccc2-c2ccccc21,1.389195115
*c1ccc2c(c1)C(*)(C)CC2(C)C,0.488606361
*N=P(*)(Oc1ccccc1)Oc1ccccc1,3.368911635
*OCCOc1cc(*)nc2ccc(C)cc12,3.875675752
*CCCCCCCc1nnc(*)o1,3.645617337
*CC(*)(C)C(=O)OC1CCOCC1,1.659317219
*CC(CSCCCCC)O*,2.425027604
*CC(C)(C)C1CC=C(*)CC1,0.217632577
*CCCC(C)O[Si](C)(C)O*,0.476302004
*N=P(*)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,2.189086127
*COC(=O)OCC1OC(OCC)OC1*,1.484877818
*OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,1.678860737
*CCCCc1nc2cc3sc(*)nc3cc2s1,1.25164559
*CC(*)C(=O)NC(C)(C)CS(=O)(=O)O,3.601020425
*c1cc(SCCCCCC)c(*)s1,1.767607952
*OC(=O)/C=C/C(=O)OC1COC2C(*)COC12,1.247028136
*Oc1ccc(/N=C/Nc2ccc(*)cc2)cc1,3.518328629
*/C=N/c1ccc(/N=C/c2cccc(*)n2)cc1,2.45409157
*OP(=O)(Oc1ccccc1)Oc1ccc(*)cc1,3.472791728
*c1ccc([N+](=O)[O-])c2c1C(=O)c1c([N+](=O)[O-])ccc(*)c1C2=O,0.382224521
*OC(CCOc1ccccc1)CC(*)=O,1.434276273
*CCOC(=O)c1ccc(C(=O)O*)c2c1CC2,0.853386954
*OP(=O)(Oc1c(Cl)cc(Cl)cc1Cl)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,2.404893099
*CCCCOC(=O)CC(N)C(=O)O*,0.725810481
*N=P(*)(OCCOC)OCCOC,4.302462191
*OP(=O)(Oc1ccc(Cl)cc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,3.005193955
*CC#CC#CCOC(=O)c1cccc(C(=O)O*)c1,1.95034812
*CC1CCCC(CC(=O)N*)C1,3.658208527
*CNC(=O)CCCCCC(=O)N*,3.604213093
*Oc1ccc(OC(=O)c2cccc(C(*)=O)c2)cc1,2.412454664
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1Cl,2.968292211
*C(=O)c1ccc(N(*)CCCC)cc1,5.334084094
*CCCCCCN1C(=O)C(=O)N(*)C1=O,2.657119719
*OC(COCCCC)COC(*)=O,1.959675627
*OC(COC(*)=O)COC(C)(C)C,2.35220916
*Nc1cccc(C#Cc2cccc(C(*)=O)c2)c1,2.879431329
*CCN(*)CC[Si](C)(C)C,0.858960951
*c1cccc(-c2nnc(*)n2-c2ccccc2)c1,6.24779637
*OP(=O)(Oc1c(Cl)cccc1Cl)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,3.890263905
*C(=O)C1CC(OC(=O)CCC)CN1*,2.296805264
*Sc1ccc(-c2ccc(SC(=O)C(*)=O)cc2)cc1,1.798233045
*NC(=O)c1ccc(C(=O)Nc2cnc(*)nc2)cc1,3.554538795
*CCCCCCc1nnc(*)n1N,5.667877189
*CCN(*)C(=O)CCCCCO,3.117423539
*Oc1ccc(C(=O)OC(=O)c2ccc(*)cc2)cc1,3.384141347
*/C=C/c1ccc(/C=C/c2cc(*)ncn2)cc1,3.106395832
*c1ccc(-n2cc3c(n2)C(=O)c2cn(*)nc2C3=O)cc1,0.678455095
*/C=C/c1cccc(/C=C/c2cc(*)ncn2)c1,3.064606094
*NNC(=O)c1cccc(C(=O)NNC(=O)C(*)=O)c1,4.438326871
*c1ccc(-c2nc3cc4nc(*)[nH]c4cc3[nH]2)cc1,6.024880196
*c1cccc(-c2nc3cc4nc(*)[nH]c4cc3[nH]2)c1,6.049157212
*N=P(*)(Oc1ccc(F)cc1)Oc1ccc(F)cc1,2.09656419
*CCc1ccc(*)n1CCCC,2.274698706
*c1cc(CCCC(=O)OCC)c(*)[nH]1,3.341890609
*c1cc(CCCCCC)c(*)[nH]1,1.886215424
*c1ccc2c(c1)c1cc(*)ccc1n2CC,1.840172905
*/N=N/c1ccc(/C=C/c2ccc(*)cc2)cc1,3.828683029
*CC(c1ccccc1)C1C(=O)NC(=O)C1*,2.268630763
